"308";"610826";"356";"4129762";"haahahah";"1450433320";"10"
"309";"610826";"357";"4129763";"fat";"1450433326";"3"
"310";"610826";"358";"4128793";"togh ja";"1450433328";"19"
"311";"610826";"359";"4129763";"tell me when u want 1 vs 1 cw corner";"1450433331";"3"
"312";"610826";"360";"4128789";"haha kk";"1450433339";"13"
"313";"610826";"361";"4128789";"i'll tell you";"1450433342";"13"
"314";"610826";"362";"4128789";"purple up";"1450433359";"13"
"315";"610826";"363";"4128789";"and go?";"1450433360";"13"
"316";"610826";"364";"4128793";"vies spelen ";"1450433366";"19"
"317";"610826";"365";"4128793";"paar keer";"1450433368";"19"
"318";"610826";"366";"4128789";"we'll lose but idc :p";"1450433368";"13"
"319";"610826";"367";"4129763";"hmm";"1450433376";"3"
"320";"610826";"368";"4128793";"ma hij is ook echt goe in corner en da kunde nie ontkenne";"1450433381";"19"
"321";"610826";"369";"4128789";"maja die paar keer per spel zorgen wel dage 1ste staat en nie 3e :p";"1450433381";"13"
"322";"610826";"370";"4128789";"ja logisch :p";"1450433386";"13"
"323";"610826";"371";"4128793";"nja oke ";"1450433405";"19"
"324";"610826";"372";"4128789";"ij is vooral goe in schuine trappe";"1450433408";"13"
"325";"610826";"373";"4128789";"da kantij beter dan mij";"1450433411";"13"
"326";"610826";"374";"4128793";"da wel ma hij ister geraakt";"1450433415";"19"
"327";"610826";"375";"4128789";"ik kan beter campe dan em";"1450433415";"13"
"328";"610826";"376";"4128789";"iunstopable";"1450433426";"13"
"329";"610826";"377";"4128793";"jook";"1450433427";"19"
"330";"610826";"378";"4129762";"?";"1450433429";"10"
"331";"610826";"379";"4128789";"g oup";"1450433432";"13"
"332";"610826";"380";"4128793";"ma wa het ook is";"1450433432";"19"
"333";"610826";"381";"4128789";"for 2v2";"1450433434";"13"
"334";"610826";"382";"4128793";"hij kijkt ook vooruit";"1450433438";"19"
"335";"610826";"383";"4128793";"terwijl gij, u een camp fixt en daar blijft";"1450433456";"19"
"336";"610826";"384";"4128789";"maja da doe ik ook , ma nie alsk in een camp zit";"1450433460";"13"
"337";"610826";"385";"4128789";"Yo";"1450433461";"13"
"338";"610826";"386";"4129764";"go";"1450433464";"3"
"339";"610826";"387";"4128793";"hij kan meer greeden en meer spot claime";"1450433467";"19"
"340";"611801";"1";"4129765";"ippppopopopppppppppppppppppppppppppppppppoooooooooooooooooooooooooooooooooooooooooooopooooooooooooooooppppppppppppppppppppppppppppppoooooooopppppppppppppppppppppppppppppppppppoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo";"1450433099";"5"
"341";"611801";"2";"4129765";"A dzięki Mazi!";"1450433136";"5"
"342";"611801";"3";"4129766";"Cie Robi l";"1450433441";"2"
"343";"611955";"1";"4129767";"aaaaaaaaaaaaaaddddddd";"1450433178";"3"
"344";"611955";"2";"4129768";"11";"1450433280";"7"
"345";"612120";"1";"4129769";"shetty";"1450433447";"5"
"346";"611485";"20";"4129770";"wasdadaad";"1450433046";"7"
"347";"612122";"1";"4129771";"one person";"1450433459";"3"
"348";"611304";"14";"4129772";"hello";"1450432759";"0"
"349";"611304";"15";"4129058";"hi";"1450432769";"3"
"350";"611304";"16";"4129060";"heyyy";"1450432787";"2"
"351";"611304";"17";"4129058";"fuu xD";"1450432862";"3"
"352";"611304";"18";"4129058";"ahahaha";"1450432863";"3"
"353";"611304";"19";"4129058";"win this";"1450432925";"3"
"354";"611304";"20";"4129058";"gj xD";"1450432928";"3"
"355";"611304";"21";"4129058";"omg ahhaha";"1450432997";"3"
"356";"611304";"22";"4129058";"not fair";"1450433043";"3"
"357";"611304";"23";"4129058";"sr ";"1450433258";"3"
"358";"611304";"24";"4129058";"xD";"1450433258";"3"
"359";"611304";"25";"4129058";"lol";"1450433334";"3"
"360";"611304";"26";"4129058";"xD";"1450433335";"3"
"361";"611304";"27";"4129058";"omg";"1450433439";"3"
"362";"611304";"28";"4129058";"gg";"1450433471";"3"
"363";"611169";"11";"4128293";"nonii";"1450432813";"5"
"364";"611169";"12";"4128293";"kes nyyd juhib";"1450432816";"5"
"365";"611169";"13";"4128293";"'nuubid";"1450432825";"5"
"366";"611169";"14";"4129773";"HUUKER";"1450432831";"2"
